As At,Year,Month number,Offence category,Offence type,Alcohol involvement,DV involvement,Reporting region ,Statistical Area 2,Number of offences
1/09/2021,2016,9,Acts intended to cause injury,Assault,Alcohol involvement unknown,Non-DV,Palmerston,-,7
1/09/2021,2016,9,Acts intended to cause injury,Assault,No alcohol involved,DV,Darwin,-,12
1/09/2021,2016,9,Acts intended to cause injury,Assault,No alcohol involved,DV,NT Balance,Humpty Doo,1
1/09/2021,2016,9,Acts intended to cause injury,Assault,No alcohol involved,DV,Palmerston,-,4
1/09/2021,2016,9,Acts intended to cause injury,Assault,No alcohol involved,Non-DV,Darwin,-,27
1/09/2021,2016,9,Acts intended to cause injury,Assault,No alcohol involved,Non-DV,NT Balance,Howard Springs,1
1/09/2021,2016,9,Acts intended to cause injury,Assault,No alcohol involved,Non-DV,NT Balance,Humpty Doo,2
1/09/2021,2016,9,Acts intended to cause injury,Assault,No alcohol involved,Non-DV,Palmerston,-,5
1/09/2021,2016,9,Acts intended to cause injury,Other acts intended to cause injury,-,-,Palmerston,-,1
1/09/2021,2016,9,Commercial break-ins,Commercial break-ins actual,-,-,Darwin,-,25
1/09/2021,2016,9,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Howard Springs,1
1/09/2021,2016,9,Commercial break-ins,Commercial break-ins actual,-,-,Palmerston,-,8
1/09/2021,2016,9,Commercial break-ins,Commercial break-ins attempted,-,-,Darwin,-,6
1/09/2021,2016,9,Commercial break-ins,Commercial break-ins attempted,-,-,Palmerston,-,2
1/09/2021,2016,9,House break-ins,House break-ins actual,-,-,Darwin,-,88
1/09/2021,2016,9,House break-ins,House break-ins actual,-,-,Palmerston,-,25
1/09/2021,2016,9,House break-ins,House break-ins attempted,-,-,Darwin,-,15
1/09/2021,2016,9,House break-ins,House break-ins attempted,-,-,Palmerston,-,4
1/09/2021,2016,9,Motor theft and related offences,Illegal use of a motor vehicle,-,-,Darwin,-,27
1/09/2021,2016,9,Motor theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Howard Springs,1
1/09/2021,2016,9,Motor theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Humpty Doo,1
1/09/2021,2016,9,Motor theft and related offences,Illegal use of a motor vehicle,-,-,Palmerston,-,22
1/09/2021,2016,9,Motor theft and related offences,Theft of motor vehicle parts or contents,-,-,Darwin,-,34
1/09/2021,2016,9,Motor theft and related offences,Theft of motor vehicle parts or contents,-,-,Palmerston,-,19
1/09/2021,2016,9,Other Dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Darwin,-,2
1/09/2021,2016,9,Other Dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Palmerston,-,3
1/09/2021,2016,9,Property Damage Offences,Property damage offences,-,-,Darwin,-,168
1/09/2021,2016,9,Property Damage Offences,Property damage offences,-,-,NT Balance,Howard Springs,1
1/09/2021,2016,9,Property Damage Offences,Property damage offences,-,-,NT Balance,Humpty Doo,2
1/09/2021,2016,9,Property Damage Offences,Property damage offences,-,-,Palmerston,-,73
1/09/2021,2016,9,Robbery - extortion and related offences,Robbery,-,-,Darwin,-,2
1/09/2021,2016,9,Robbery - extortion and related offences,Robbery,-,-,Palmerston,-,1
1/09/2021,2016,9,Sexual Assault and related offences,Non-assaultive sexual offences,-,-,Palmerston,-,1
1/09/2021,2016,9,Sexual Assault and related offences,Sexual assault,-,-,Darwin,-,10
1/09/2021,2016,9,Sexual Assault and related offences,Sexual assault,-,-,Palmerston,-,3
1/09/2021,2016,9,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Darwin,-,230
1/09/2021,2016,9,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Howard Springs,5
1/09/2021,2016,9,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Humpty Doo,10
1/09/2021,2016,9,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Palmerston,-,107
1/09/2021,2016,10,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Darwin,-,1
1/09/2021,2016,10,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Humpty Doo,1
1/09/2021,2016,10,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Palmerston,-,1
1/09/2021,2016,10,Acts intended to cause injury,Assault,Alcohol involved,DV,Darwin,-,26
1/09/2021,2016,10,Acts intended to cause injury,Assault,Alcohol involved,DV,NT Balance,Howard Springs,1
1/09/2021,2016,10,Acts intended to cause injury,Assault,Alcohol involved,DV,NT Balance,Humpty Doo,1
1/09/2021,2016,10,Acts intended to cause injury,Assault,Alcohol involved,DV,Palmerston,-,12
1/09/2021,2016,10,Acts intended to cause injury,Assault,Alcohol involved,Non-DV,Darwin,-,35
1/09/2021,2016,10,Acts intended to cause injury,Assault,Alcohol involved,Non-DV,NT Balance,Humpty Doo,3
1/09/2021,2016,10,Acts intended to cause injury,Assault,Alcohol involved,Non-DV,Palmerston,-,5
1/09/2021,2016,10,Acts intended to cause injury,Assault,Alcohol involvement unknown,DV,Darwin,-,6
1/09/2021,2016,10,Acts intended to cause injury,Assault,Alcohol involvement unknown,DV,NT Balance,Humpty Doo,1
1/09/2021,2016,10,Acts intended to cause injury,Assault,Alcohol involvement unknown,DV,Palmerston,-,4
1/09/2021,2016,10,Acts intended to cause injury,Assault,Alcohol involvement unknown,Non-DV,Darwin,-,35
1/09/2021,2016,10,Acts intended to cause injury,Assault,Alcohol involvement unknown,Non-DV,NT Balance,Howard Springs,2
1/09/2021,2016,10,Acts intended to cause injury,Assault,Alcohol involvement unknown,Non-DV,Palmerston,-,5
1/09/2021,2016,10,Acts intended to cause injury,Assault,No alcohol involved,DV,Darwin,-,12
1/09/2021,2016,10,Acts intended to cause injury,Assault,No alcohol involved,DV,NT Balance,Humpty Doo,1
1/09/2021,2016,10,Acts intended to cause injury,Assault,No alcohol involved,DV,Palmerston,-,4
1/09/2021,2016,10,Acts intended to cause injury,Assault,No alcohol involved,Non-DV,Darwin,-,13
1/09/2021,2016,10,Acts intended to cause injury,Assault,No alcohol involved,Non-DV,NT Balance,Howard Springs,1
1/09/2021,2016,10,Acts intended to cause injury,Assault,No alcohol involved,Non-DV,Palmerston,-,10
1/09/2021,2016,10,Acts intended to cause injury,Other acts intended to cause injury,-,-,Palmerston,-,2
1/09/2021,2016,10,Commercial break-ins,Commercial break-ins actual,-,-,Darwin,-,56
1/09/2021,2016,10,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Humpty Doo,1
1/09/2021,2016,10,Commercial break-ins,Commercial break-ins actual,-,-,Palmerston,-,14
1/09/2021,2016,10,Commercial break-ins,Commercial break-ins attempted,-,-,Darwin,-,10
1/09/2021,2016,10,Commercial break-ins,Commercial break-ins attempted,-,-,Palmerston,-,2
1/09/2021,2016,10,House break-ins,House break-ins actual,-,-,Darwin,-,55
1/09/2021,2016,10,House break-ins,House break-ins actual,-,-,NT Balance,Howard Springs,1
1/09/2021,2016,10,House break-ins,House break-ins actual,-,-,Palmerston,-,27
1/09/2021,2016,10,House break-ins,House break-ins attempted,-,-,Darwin,-,5
1/09/2021,2016,10,House break-ins,House break-ins attempted,-,-,Palmerston,-,3
1/09/2021,2016,10,Motor theft and related offences,Illegal use of a motor vehicle,-,-,Darwin,-,34
1/09/2021,2016,10,Motor theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Howard Springs,1
1/09/2021,2016,10,Motor theft and related offences,Illegal use of a motor vehicle,-,-,Palmerston,-,16
1/09/2021,2016,10,Motor theft and related offences,Theft of motor vehicle parts or contents,-,-,Darwin,-,29
1/09/2021,2016,10,Motor theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Howard Springs,1
1/09/2021,2016,10,Motor theft and related offences,Theft of motor vehicle parts or contents,-,-,Palmerston,-,10
1/09/2021,2016,10,Other Dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Darwin,-,5
1/09/2021,2016,10,Other Dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Palmerston,-,1
1/09/2021,2016,10,Property Damage Offences,Property damage offences,-,-,Darwin,-,181
1/09/2021,2016,10,Property Damage Offences,Property damage offences,-,-,NT Balance,Howard Springs,4
1/09/2021,2016,10,Property Damage Offences,Property damage offences,-,-,NT Balance,Humpty Doo,3
1/09/2021,2016,10,Property Damage Offences,Property damage offences,-,-,Palmerston,-,102
1/09/2021,2016,10,Robbery - extortion and related offences,Robbery,-,-,Darwin,-,5
1/09/2021,2016,10,Robbery - extortion and related offences,Robbery,-,-,Palmerston,-,2
1/09/2021,2016,10,Sexual Assault and related offences,Non-assaultive sexual offences,-,-,Darwin,-,1
1/09/2021,2016,10,Sexual Assault and related offences,Non-assaultive sexual offences,-,-,NT Balance,Howard Springs,1
1/09/2021,2016,10,Sexual Assault and related offences,Sexual assault,-,-,Darwin,-,10
1/09/2021,2016,10,Sexual Assault and related offences,Sexual assault,-,-,NT Balance,Howard Springs,2
1/09/2021,2016,10,Sexual Assault and related offences,Sexual assault,-,-,Palmerston,-,3
1/09/2021,2016,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Darwin,-,261
1/09/2021,2016,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Howard Springs,4
1/09/2021,2016,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Humpty Doo,7
1/09/2021,2016,10,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Palmerston,-,117
1/09/2021,2016,11,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,NT Balance,Humpty Doo,1
1/09/2021,2016,11,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,Darwin,-,2
1/09/2021,2016,11,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Darwin,-,6
1/09/2021,2016,11,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Humpty Doo,2
1/09/2021,2016,11,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Palmerston,-,7
1/09/2021,2016,11,Acts intended to cause injury,Assault,Alcohol involved,DV,Darwin,-,41
1/09/2021,2016,11,Acts intended to cause injury,Assault,Alcohol involved,DV,NT Balance,Humpty Doo,4
1/09/2021,2016,11,Acts intended to cause injury,Assault,Alcohol involved,DV,Palmerston,-,10
1/09/2021,2016,11,Acts intended to cause injury,Assault,Alcohol involved,Non-DV,Darwin,-,33
1/09/2021,2016,11,Acts intended to cause injury,Assault,Alcohol involved,Non-DV,NT Balance,Humpty Doo,1
1/09/2021,2016,11,Acts intended to cause injury,Assault,Alcohol involved,Non-DV,Palmerston,-,10
1/09/2021,2016,11,Acts intended to cause injury,Assault,Alcohol involvement unknown,DV,Darwin,-,16
1/09/2021,2016,11,Acts intended to cause injury,Assault,Alcohol involvement unknown,DV,NT Balance,Humpty Doo,1
1/09/2021,2016,11,Acts intended to cause injury,Assault,Alcohol involvement unknown,DV,Palmerston,-,7
1/09/2021,2016,11,Acts intended to cause injury,Assault,Alcohol involvement unknown,Non-DV,Darwin,-,25
1/09/2021,2016,11,Acts intended to cause injury,Assault,Alcohol involvement unknown,Non-DV,NT Balance,Howard Springs,1
1/09/2021,2016,11,Acts intended to cause injury,Assault,Alcohol involvement unknown,Non-DV,Palmerston,-,3
1/09/2021,2016,11,Acts intended to cause injury,Assault,No alcohol involved,DV,Darwin,-,20
1/09/2021,2016,11,Acts intended to cause injury,Assault,No alcohol involved,DV,NT Balance,Humpty Doo,2
1/09/2021,2016,11,Acts intended to cause injury,Assault,No alcohol involved,DV,Palmerston,-,9
1/09/2021,2016,11,Acts intended to cause injury,Assault,No alcohol involved,Non-DV,Darwin,-,26
1/09/2021,2016,11,Acts intended to cause injury,Assault,No alcohol involved,Non-DV,NT Balance,Howard Springs,1
1/09/2021,2016,11,Acts intended to cause injury,Assault,No alcohol involved,Non-DV,NT Balance,Humpty Doo,1
1/09/2021,2016,11,Acts intended to cause injury,Assault,No alcohol involved,Non-DV,Palmerston,-,17
1/09/2021,2016,11,Acts intended to cause injury,Other acts intended to cause injury,-,-,Darwin,-,3
1/09/2021,2016,11,Commercial break-ins,Commercial break-ins actual,-,-,Darwin,-,49
1/09/2021,2016,11,Commercial break-ins,Commercial break-ins actual,-,-,Palmerston,-,8
1/09/2021,2016,11,Commercial break-ins,Commercial break-ins attempted,-,-,Darwin,-,3
1/09/2021,2016,11,Commercial break-ins,Commercial break-ins attempted,-,-,Palmerston,-,1
1/09/2021,2016,11,House break-ins,House break-ins actual,-,-,Darwin,-,70
1/09/2021,2016,11,House break-ins,House break-ins actual,-,-,NT Balance,Howard Springs,1
1/09/2021,2016,11,House break-ins,House break-ins actual,-,-,Palmerston,-,21
1/09/2021,2016,11,House break-ins,House break-ins attempted,-,-,Darwin,-,10
1/09/2021,2016,11,House break-ins,House break-ins attempted,-,-,Palmerston,-,4
1/09/2021,2016,11,Motor theft and related offences,Illegal use of a motor vehicle,-,-,Darwin,-,54
1/09/2021,2016,11,Motor theft and related offences,Illegal use of a motor vehicle,-,-,Palmerston,-,11
1/09/2021,2016,11,Motor theft and related offences,Theft of motor vehicle parts or contents,-,-,Darwin,-,33
1/09/2021,2016,11,Motor theft and related offences,Theft of motor vehicle parts or contents,-,-,NT Balance,Howard Springs,3
1/09/2021,2016,11,Motor theft and related offences,Theft of motor vehicle parts or contents,-,-,Palmerston,-,14
1/09/2021,2016,11,Other Dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Darwin,-,2
1/09/2021,2016,11,Other Dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Palmerston,-,1
1/09/2021,2016,11,Property Damage Offences,Property damage offences,-,-,Darwin,-,205
1/09/2021,2016,11,Property Damage Offences,Property damage offences,-,-,NT Balance,Howard Springs,3
1/09/2021,2016,11,Property Damage Offences,Property damage offences,-,-,Palmerston,-,80
1/09/2021,2016,11,Robbery - extortion and related offences,Robbery,-,-,Darwin,-,9
1/09/2021,2016,11,Robbery - extortion and related offences,Robbery,-,-,Palmerston,-,4
1/09/2021,2016,11,Sexual Assault and related offences,Sexual assault,-,-,Darwin,-,9
1/09/2021,2016,11,Sexual Assault and related offences,Sexual assault,-,-,NT Balance,Howard Springs,2
1/09/2021,2016,11,Sexual Assault and related offences,Sexual assault,-,-,NT Balance,Humpty Doo,1
1/09/2021,2016,11,Sexual Assault and related offences,Sexual assault,-,-,Palmerston,-,2
1/09/2021,2016,11,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Darwin,-,306
1/09/2021,2016,11,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Howard Springs,8
1/09/2021,2016,11,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Humpty Doo,9
1/09/2021,2016,11,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Palmerston,-,88
1/09/2021,2016,12,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,NT Balance,Howard Springs,1
1/09/2021,2016,12,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,Darwin,-,2
1/09/2021,2016,12,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Darwin,-,2
1/09/2021,2016,12,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Palmerston,-,4
1/09/2021,2016,12,Acts intended to cause injury,Assault,Alcohol involved,DV,Darwin,-,50
1/09/2021,2016,12,Acts intended to cause injury,Assault,Alcohol involved,DV,NT Balance,Howard Springs,2
1/09/2021,2016,12,Acts intended to cause injury,Assault,Alcohol involved,DV,NT Balance,Humpty Doo,1
1/09/2021,2016,12,Acts intended to cause injury,Assault,Alcohol involved,DV,Palmerston,-,13
1/09/2021,2016,12,Acts intended to cause injury,Assault,Alcohol involved,Non-DV,Darwin,-,50
1/09/2021,2016,12,Acts intended to cause injury,Assault,Alcohol involved,Non-DV,Palmerston,-,8
1/09/2021,2016,12,Acts intended to cause injury,Assault,Alcohol involvement unknown,DV,Darwin,-,14
1/09/2021,2016,12,Acts intended to cause injury,Assault,Alcohol involvement unknown,DV,NT Balance,Howard Springs,1
1/09/2021,2016,12,Acts intended to cause injury,Assault,Alcohol involvement unknown,Non-DV,Darwin,-,29
1/09/2021,2016,12,Acts intended to cause injury,Assault,Alcohol involvement unknown,Non-DV,Palmerston,-,7
1/09/2021,2016,12,Acts intended to cause injury,Assault,No alcohol involved,DV,Darwin,-,8
1/09/2021,2016,12,Acts intended to cause injury,Assault,No alcohol involved,DV,NT Balance,Humpty Doo,1
1/09/2021,2016,12,Acts intended to cause injury,Assault,No alcohol involved,DV,Palmerston,-,12
